Geneid	EBF1-dTAG_N_0h_rep1	EBF1-dTAG_N_0h_rep2	EBF1-dTAG_N_0h_rep3	EBF1-dTAG_N_0h_rep4	EBF1-dTAG_N_6h_rep1	EBF1-dTAG_N_6h_rep2	EBF1-dTAG_N_6h_rep3	EBF1-dTAG_N_6h_rep4
ENSMUSG00000024781.15	877	876	1026	966	1164	1222	1257	973
ENSMUSG00000045932.12	687	522	701	765	818	811	783	684
ENSMUSG00000074896.3	1	2	7	1	15	4	3	8
ENSMUSG00000079339.6	296	271	401	332	378	355	393	318
ENSMUSG00000062488.9	2	1	0	6	2	1	0	2
ENSMUSG00000067297.4	2	0	4	1	3	0	5	0
ENSMUSG00000034459.8	3	5	9	0	0	12	0	0
ENSMUSG00000009378.3	0	3	0	4	0	0	1	3
ENSMUSG00000098742.1	0	0	0	0	0	0	0	0
ENSMUSG00000088212.1	0	0	0	0	0	0	0	0
ENSMUSG00000033610.15	0	0	0	0	0	0	0	0
ENSMUSG00000065594.1	0	0	0	0	0	0	0	0
ENSMUSG00000024795.10	1999	1934	2737	2768	2073	2620	2524	2441
ENSMUSG00000089151.1	9	9	6	10	6	18	3	3
ENSMUSG00000101966.1	0	0	0	0	0	0	0	0
ENSMUSG00000089087.1	0	0	0	0	0	0	0	0
ENSMUSG00000093373.1	0	0	0	0	0	0	0	2
ENSMUSG00000092715.1	0	0	0	0	0	0	0	0
ENSMUSG00000077205.1	0	0	0	0	0	0	0	0
ENSMUSG00000094707.1	0	0	0	0	0	0	0	0
ENSMUSG00000024798.15	0	0	0	0	0	0	0	0
ENSMUSG00000024800.7	437	410	579	506	567	589	610	447
ENSMUSG00000024803.8	0	0	0	0	0	0	0	0
ENSMUSG00000024805.15	581	581	710	756	689	633	659	614
ENSMUSG00000087783.1	0	0	0	0	0	0	0	0
ENSMUSG00000041180.13	0	0	0	0	0	0	0	0
ENSMUSG00000087579.7	0	0	0	0	0	0	0	0
ENSMUSG00000067279.2	0	0	0	0	0	0	0	0
ENSMUSG00000024811.11	8761	8239	11278	11072	10480	10593	10789	9426
ENSMUSG00000047632.10	59	40	85	66	33	70	60	51
ENSMUSG00000040565.7	2633	2370	3386	3294	3199	3403	3255	2862
ENSMUSG00000039652.16	16	5	10	6	3	7	6	4
ENSMUSG00000080544.1	0	0	0	0	0	0	0	0
ENSMUSG00000097591.1	0	0	0	0	0	0	0	0
ENSMUSG00000092994.1	0	0	0	0	0	0	0	0
ENSMUSG00000023307.13	1369	1436	1888	1841	1511	1729	1698	1452
ENSMUSG00000089143.2	0	0	0	0	0	0	0	0
ENSMUSG00000056999.14	5806	5768	6930	7454	6466	6267	6269	5559
ENSMUSG00000080885.1	18	7	12	19	11	7	5	19
ENSMUSG00000012443.3	6752	6943	9175	9075	7733	8755	8850	8182
ENSMUSG00000102353.1	2	0	6	2	10	10	4	6
ENSMUSG00000024986.11	215	126	259	183	445	363	472	407
ENSMUSG00000089397.1	0	0	0	0	0	0	0	0
ENSMUSG00000053799.6	892	818	1175	1092	1197	1242	1293	1282
ENSMUSG00000062432.4	4	6	7	11	6	17	7	3
ENSMUSG00000024987.5	0	0	0	0	4	3	0	0
ENSMUSG00000048612.15	0	3	0	2	6	8	2	4
ENSMUSG00000069554.4	0	3	0	0	1	0	2	1
ENSMUSG00000024989.14	1515	1770	2380	2085	1961	2364	2298	2017
ENSMUSG00000064646.1	7	5	4	11	4	8	4	13
ENSMUSG00000054200.6	0	0	0	0	0	0	0	0
ENSMUSG00000024990.12	0	0	0	0	0	0	0	0
ENSMUSG00000024992.12	0	0	0	0	0	0	0	0
ENSMUSG00000054237.5	151	234	212	212	241	206	210	227
ENSMUSG00000067242.11	0	0	0	0	0	0	0	0
ENSMUSG00000105709.1	0	0	0	0	0	0	0	0
ENSMUSG00000044026.2	982	890	1208	1296	1248	1145	1132	957
ENSMUSG00000088940.1	0	0	0	0	0	0	0	0
ENSMUSG00000024998.17	2	2	2	0	0	0	1	1
ENSMUSG00000101079.1	0	0	0	0	0	0	0	0
ENSMUSG00000024999.7	994	1136	1647	1413	1223	1374	1269	1159
ENSMUSG00000048720.7	0	0	0	0	0	0	0	0
ENSMUSG00000089545.1	0	0	0	0	0	0	0	0
ENSMUSG00000025001.11	4392	4148	5531	5394	4891	4602	4689	4302
ENSMUSG00000025002.5	0	0	0	3	0	4	1	1
ENSMUSG00000093303.1	0	0	0	0	0	0	0	0
ENSMUSG00000067231.4	0	0	0	0	0	0	0	0
ENSMUSG00000067229.3	0	0	0	0	0	0	0	0
ENSMUSG00000093610.7	0	0	0	0	0	0	0	0
ENSMUSG00000003053.17	0	0	0	0	0	0	0	0
ENSMUSG00000032808.2	0	0	0	0	0	0	0	0
ENSMUSG00000025003.6	0	0	0	0	0	0	0	0
ENSMUSG00000062624.5	0	0	0	0	0	0	0	0
ENSMUSG00000074882.3	0	0	0	0	0	0	0	0
ENSMUSG00000025004.15	0	0	0	0	0	0	0	0
ENSMUSG00000092008.1	0	0	0	0	0	0	0	0
ENSMUSG00000042248.4	0	0	0	0	0	0	0	0
ENSMUSG00000067225.1	0	0	0	0	0	0	3	0
ENSMUSG00000054827.12	0	0	0	0	0	0	0	0
ENSMUSG00000060613.10	0	0	0	0	0	0	0	0
ENSMUSG00000098091.1	5	5	2	5	7	6	4	3
ENSMUSG00000055044.12	0	1	3	1	2	0	0	2
ENSMUSG00000025006.15	54	50	68	82	55	87	68	81
ENSMUSG00000025007.13	5160	4819	6606	6450	6847	7424	7383	6419
ENSMUSG00000096592.1	17	10	5	9	15	10	12	6
ENSMUSG00000097792.1	14	12	1	4	11	8	15	12
ENSMUSG00000025008.15	190	187	256	217	270	263	258	238
ENSMUSG00000048120.16	422	486	593	598	478	465	605	495
ENSMUSG00000090041.1	0	0	0	2	0	0	0	0
ENSMUSG00000094388.1	4	0	8	4	5	2	2	3
ENSMUSG00000108929.1	0	5	0	0	0	2	1	0
ENSMUSG00000025010.13	553	560	765	621	611	658	655	622
ENSMUSG00000097740.1	0	0	0	0	0	0	0	0
ENSMUSG00000099118.1	0	0	0	0	0	0	0	0
ENSMUSG00000049164.6	1793	1691	2267	2180	2824	2645	2758	2515
ENSMUSG00000061132.13	5098	5394	7169	6483	6080	6528	6423	5887
ENSMUSG00000025014.12	45	26	46	49	61	68	66	35
ENSMUSG00000050121.8	0	0	0	0	0	0	0	0
ENSMUSG00000025013.14	1	0	0	1	0	0	1	1
ENSMUSG00000025016.10	8048	8047	10544	10208	10657	10670	10840	9398
ENSMUSG00000025017.9	1785	1888	2509	2291	2203	2333	2281	2153
ENSMUSG00000044065.3	0	0	0	0	0	0	0	0
ENSMUSG00000025019.15	985	1005	1299	1173	1082	1297	1288	1269
ENSMUSG00000090673.1	1343	1366	1821	1866	1826	1752	1950	1816
ENSMUSG00000098286.1	77	62	96	113	127	97	118	111
ENSMUSG00000074873.3	602	624	888	890	875	777	831	785
ENSMUSG00000025020.11	0	7	4	4	8	3	2	5
ENSMUSG00000088220.1	0	0	0	0	0	0	0	0
ENSMUSG00000025154.14	2122	2273	3056	3001	2849	3267	3331	2799
ENSMUSG00000067199.3	1	4	0	5	3	1	1	0
ENSMUSG00000047604.2	19	13	16	12	16	12	22	19
ENSMUSG00000035049.3	1837	1744	2201	2037	1911	1939	1904	1497
ENSMUSG00000011752.6	1294	1238	1608	1707	1742	1621	1723	1457
ENSMUSG00000034321.13	746	850	1027	951	936	876	1007	786
ENSMUSG00000025157.7	937	1075	1395	1300	1188	1428	1250	1117
ENSMUSG00000025159.8	1556	1567	2242	2297	1959	2399	2151	2212
ENSMUSG00000089102.1	0	0	0	0	0	0	0	0
ENSMUSG00000025171.1	22	18	40	26	56	49	60	26
ENSMUSG00000025172.2	0	0	0	0	0	0	0	0
ENSMUSG00000025176.14	1	0	1	2	6	0	3	3
ENSMUSG00000090369.3	0	0	1	0	0	0	0	0
ENSMUSG00000049670.8	2	10	6	1	1	2	0	2
ENSMUSG00000025178.8	1068	1191	1304	1496	1486	1546	1585	1272
ENSMUSG00000018821.3	0	2	7	3	7	10	13	10
ENSMUSG00000044345.9	0	0	1	0	0	0	0	0
ENSMUSG00000018820.13	785	811	1194	1085	1009	1153	1046	1046
ENSMUSG00000018822.7	0	0	0	0	0	0	0	0
ENSMUSG00000042532.14	0	0	0	0	0	0	0	2
ENSMUSG00000076323.1	0	0	0	0	0	0	0	0
ENSMUSG00000093234.1	0	0	0	0	0	0	0	0
ENSMUSG00000042401.6	0	0	0	0	0	0	0	0
ENSMUSG00000025184.10	481	502	779	785	719	717	693	695
ENSMUSG00000090117.7	0	0	2	0	0	0	0	0
ENSMUSG00000025185.14	0	0	0	0	0	0	0	0
ENSMUSG00000077768.1	0	0	0	0	0	0	0	0
ENSMUSG00000060224.3	4	0	0	0	0	0	0	0
ENSMUSG00000025188.15	428	434	544	537	618	632	622	540
ENSMUSG00000090235.1	6	0	2	6	3	0	2	2
ENSMUSG00000074852.3	0	0	0	0	0	0	0	0
ENSMUSG00000089377.1	0	0	0	0	0	0	0	0
ENSMUSG00000047509.1	3	3	0	3	0	0	0	0
ENSMUSG00000025189.8	0	0	0	0	0	0	0	0
ENSMUSG00000025190.13	1520	1474	1981	1961	1877	2035	1954	1568
ENSMUSG00000092250.1	0	0	0	0	0	0	0	0
ENSMUSG00000044220.13	0	0	0	0	0	0	0	0
ENSMUSG00000092871.1	0	0	0	0	0	0	0	0
ENSMUSG00000040414.7	625	657	762	799	690	827	796	694
ENSMUSG00000025192.13	995	886	1358	1307	1290	1353	1301	1173
ENSMUSG00000040018.9	1580	1551	2050	1944	2221	2224	2398	2000
ENSMUSG00000025193.14	139	178	166	205	149	162	220	144
ENSMUSG00000025194.5	0	0	1	0	0	0	0	0
ENSMUSG00000025195.8	208	186	273	225	219	294	254	191
ENSMUSG00000088490.1	0	0	0	5	0	0	0	5
ENSMUSG00000084641.1	0	0	0	0	0	0	0	0
ENSMUSG00000025196.4	7	2	6	9	1	2	4	0
ENSMUSG00000025197.8	0	0	0	2	2	0	0	1
ENSMUSG00000025198.16	800	804	940	1068	909	905	918	747
ENSMUSG00000025199.16	1593	1622	2203	2177	2161	2143	2305	2119
ENSMUSG00000025200.6	812	835	970	992	959	938	953	817
ENSMUSG00000077391.1	63	75	89	94	69	122	107	71
ENSMUSG00000057506.4	259	319	350	393	394	373	397	341
ENSMUSG00000037578.4	0	0	0	0	0	0	0	0
ENSMUSG00000025202.7	0	0	4	0	4	0	1	2
ENSMUSG00000025203.5	12069	11535	15290	15282	24216	25265	26472	21819
ENSMUSG00000093315.1	0	0	0	0	0	0	0	0
ENSMUSG00000050195.8	18	53	41	56	47	58	52	68
ENSMUSG00000037071.2	729	673	913	820	701	891	760	631
ENSMUSG00000036961.4	0	0	0	0	0	0	0	0
ENSMUSG00000051984.13	19	23	32	32	25	55	38	51
ENSMUSG00000091471.1	0	0	0	0	0	0	3	0
ENSMUSG00000025204.10	1320	1381	1774	1718	1742	1644	1649	1411
ENSMUSG00000036450.4	2168	2011	2773	2668	2733	2905	2953	2633
ENSMUSG00000097683.1	4	2	0	0	3	2	1	1
ENSMUSG00000004231.15	0	0	0	0	0	0	0	0
ENSMUSG00000092469.1	0	0	0	0	0	0	0	0
ENSMUSG00000098952.1	0	0	0	0	0	0	0	0
ENSMUSG00000092369.1	0	0	0	0	0	0	0	0
ENSMUSG00000036097.7	3301	3217	4420	4424	4234	4116	4158	3854
ENSMUSG00000065159.1	12	2	11	10	15	15	21	15
ENSMUSG00000025207.15	8	33	17	11	23	33	24	17
ENSMUSG00000025208.8	1066	1061	1434	1247	1214	1225	1318	1135
ENSMUSG00000025209.4	601	654	894	968	715	822	775	675
ENSMUSG00000035342.13	23	48	69	66	56	55	71	67
ENSMUSG00000074818.12	1	1	6	0	6	0	6	2
ENSMUSG00000025212.16	690	584	902	838	838	920	964	784
ENSMUSG00000025213.11	8	4	7	13	10	4	5	13
ENSMUSG00000025215.10	0	0	0	0	0	0	0	0
ENSMUSG00000092346.1	0	0	0	0	0	0	0	0
ENSMUSG00000025216.9	0	0	0	0	0	0	0	0
ENSMUSG00000100618.1	0	2	0	0	0	2	0	0
ENSMUSG00000099440.1	0	1	0	0	4	0	2	1
ENSMUSG00000102057.1	0	0	0	0	0	0	0	0
ENSMUSG00000100417.1	0	0	0	0	9	6	6	4
ENSMUSG00000025217.14	584	594	882	703	912	779	802	736
ENSMUSG00000057605.4	19	17	9	8	19	15	29	12
ENSMUSG00000025218.6	459	451	610	571	486	606	621	451
ENSMUSG00000041035.8	159	162	237	229	224	251	264	208
ENSMUSG00000040913.10	127	196	200	167	174	248	229	159
ENSMUSG00000025219.13	0	0	0	0	0	0	0	0
ENSMUSG00000056209.7	1869	2160	2627	2502	2064	2237	2166	1835
ENSMUSG00000087367.1	4	7	12	24	4	12	16	9
ENSMUSG00000025220.7	3933	3990	5331	5492	5904	6047	5809	5363
ENSMUSG00000025221.15	3	0	0	0	8	3	2	5
ENSMUSG00000039901.9	266	248	391	333	389	414	401	400
ENSMUSG00000097690.1	6	0	3	2	3	1	0	5
ENSMUSG00000074811.2	413	406	457	439	653	587	524	452
ENSMUSG00000025223.14	3484	3944	4770	4816	5466	5816	5785	5009
ENSMUSG00000055491.13	4895	4919	6539	6467	5839	5964	6147	5532
ENSMUSG00000015176.9	3716	3965	4891	4861	4080	3816	3913	3234
ENSMUSG00000038754.4	0	0	0	4	0	0	0	2
ENSMUSG00000025229.15	0	0	0	0	0	0	0	0
ENSMUSG00000025224.14	3556	3165	4221	4357	4726	4878	4726	4347
ENSMUSG00000093525.1	0	0	0	2	0	0	0	0
ENSMUSG00000086816.1	1	1	0	2	4	1	0	1
ENSMUSG00000025225.14	742	725	896	961	1141	1274	1131	1007
ENSMUSG00000037126.15	8	7	13	10	13	14	25	18
ENSMUSG00000025226.11	140	147	151	160	179	209	178	168
ENSMUSG00000036748.15	1089	1125	1447	1420	1463	1576	1539	1409
ENSMUSG00000096996.1	3	4	1	1	0	4	5	6
ENSMUSG00000025227.14	230	197	277	275	269	341	265	257
ENSMUSG00000070127.2	0	3	0	0	1	2	1	0
ENSMUSG00000099655.1	0	0	0	0	0	0	0	0
ENSMUSG00000065204.1	2	1	1	1	0	0	0	0
ENSMUSG00000025228.4	2758	2857	3680	3738	3925	3768	3886	3350
ENSMUSG00000025231.16	1759	1866	2397	2363	2361	2754	2512	2138
ENSMUSG00000025034.8	2845	2916	3669	3563	3476	3521	3631	3006
ENSMUSG00000025035.8	127	138	128	157	148	183	172	123
ENSMUSG00000025036.6	197	244	238	231	288	354	312	236
ENSMUSG00000047731.17	2373	2606	3054	3077	3372	3398	3469	2908
ENSMUSG00000003555.7	0	0	0	0	0	0	0	0
ENSMUSG00000097937.1	0	0	0	0	0	0	0	0
ENSMUSG00000062376.7	275	251	400	297	267	357	276	260
ENSMUSG00000003559.7	0	0	0	0	0	0	0	1
ENSMUSG00000064105.12	125	96	135	142	156	188	157	151
ENSMUSG00000025041.16	771	745	1038	1041	1097	1048	1088	979
ENSMUSG00000034336.3	0	0	0	0	0	0	0	0
ENSMUSG00000025050.7	583	600	766	709	640	634	676	624
ENSMUSG00000094400.1	0	0	0	0	0	0	0	0
ENSMUSG00000025049.5	459	426	601	607	608	655	593	539
ENSMUSG00000071528.3	1013	1058	1323	1124	1169	1288	1446	1083
ENSMUSG00000025047.8	3021	2908	4011	3909	3203	3651	3399	2971
ENSMUSG00000033033.10	2	3	0	1	0	3	9	2
ENSMUSG00000079258.1	0	0	0	0	0	0	0	0
ENSMUSG00000094219.1	0	0	0	0	0	0	0	0
ENSMUSG00000091230.1	0	0	0	0	0	0	0	0
ENSMUSG00000006435.15	0	0	0	0	0	0	0	0
ENSMUSG00000053617.11	601	673	872	981	642	539	605	427
ENSMUSG00000098786.1	0	0	0	1	0	0	2	2
ENSMUSG00000042694.17	361	423	501	487	584	525	569	488
ENSMUSG00000097990.1	0	0	0	2	0	1	0	1
ENSMUSG00000025060.14	2580	2612	3453	3600	3229	3095	3099	2924
ENSMUSG00000086121.1	0	0	0	0	0	0	0	0
ENSMUSG00000025064.14	0	0	0	0	0	0	0	0
ENSMUSG00000088525.1	0	0	0	0	0	0	0	0
ENSMUSG00000096704.1	0	0	0	0	0	0	0	0
ENSMUSG00000025066.9	790	814	1057	1043	1073	968	1083	844
ENSMUSG00000044948.16	1107	1179	1392	1482	1430	1395	1358	1278
ENSMUSG00000099069.1	0	0	0	0	0	0	0	0
ENSMUSG00000025068.7	1007	1113	1274	1347	953	936	922	891
ENSMUSG00000025069.14	9	4	5	6	0	0	5	1
ENSMUSG00000092966.1	0	0	0	0	0	0	0	0
ENSMUSG00000046585.8	0	0	0	0	0	0	0	1
ENSMUSG00000063434.5	0	0	0	0	0	0	0	0
ENSMUSG00000089004.1	0	0	0	0	0	0	0	0
ENSMUSG00000098507.1	0	0	0	0	0	0	0	0
ENSMUSG00000062083.1	6	8	6	8	3	14	9	5
ENSMUSG00000043531.15	0	0	0	0	0	0	0	0
ENSMUSG00000098916.1	0	0	0	0	0	0	0	0
ENSMUSG00000097446.1	0	0	0	0	0	0	0	0
ENSMUSG00000089094.1	0	0	0	0	0	0	0	0
ENSMUSG00000065143.1	0	0	0	0	0	0	0	0
ENSMUSG00000097719.1	0	0	0	0	0	1	1	0
ENSMUSG00000035804.4	0	0	0	0	0	0	0	0
ENSMUSG00000025027.17	510	429	600	680	776	737	831	702
ENSMUSG00000098730.1	0	0	0	1	0	0	3	3
ENSMUSG00000099988.6	0	0	0	0	0	0	0	0
ENSMUSG00000025026.14	293	346	422	397	440	398	452	392
ENSMUSG00000088855.1	0	0	0	0	0	0	0	0
ENSMUSG00000025025.13	190	200	217	218	214	220	235	208
ENSMUSG00000067085.1	0	0	1	0	0	0	0	1
ENSMUSG00000025024.6	1466	1594	2032	1915	1975	1909	1986	1749
ENSMUSG00000097636.7	452	529	926	726	782	1358	972	1184
ENSMUSG00000097779.1	1	2	3	1	5	7	8	6
ENSMUSG00000034765.6	2452	2491	3132	3111	6426	7055	6369	5654
ENSMUSG00000071497.3	8	8	8	3	12	11	12	11
ENSMUSG00000024974.10	3276	3067	3801	3941	3895	3791	3775	3141
ENSMUSG00000043639.14	0	0	0	0	0	0	0	0
ENSMUSG00000089807.1	0	0	0	0	0	0	0	0
ENSMUSG00000089679.1	0	0	0	0	0	0	0	0
ENSMUSG00000024975.12	826	740	856	904	661	718	715	588
ENSMUSG00000084957.2	372	313	495	431	489	525	511	474
ENSMUSG00000024976.13	1503	1602	1843	2046	2035	2156	2061	1765
ENSMUSG00000033717.5	3	5	3	1	0	4	10	1
ENSMUSG00000024978.10	1732	1930	2353	2450	1072	1070	1124	953
ENSMUSG00000024979.13	0	0	0	0	0	0	0	0
ENSMUSG00000098289.1	0	0	0	0	0	0	0	0
ENSMUSG00000055523.6	0	0	1	2	0	0	0	1
ENSMUSG00000024981.5	6918	6698	8868	8209	7685	8478	8062	7442
ENSMUSG00000024982.9	1628	1689	2145	2103	1888	2191	2152	2038
ENSMUSG00000024983.9	811	866	1123	1060	1115	1061	1049	1013
ENSMUSG00000097632.1	1	3	1	5	0	3	11	3
ENSMUSG00000024985.18	1124	1183	1620	1506	1368	1532	1538	1459
ENSMUSG00000099746.1	134	114	257	179	158	158	134	195
ENSMUSG00000077223.1	0	0	0	0	0	0	0	0
ENSMUSG00000025075.14	0	0	0	0	0	0	0	0
ENSMUSG00000049134.15	0	1	0	0	0	6	0	6
ENSMUSG00000090990.1	0	0	0	0	0	0	0	0
ENSMUSG00000025076.9	1082	1037	1330	1431	1277	1205	1359	1065
ENSMUSG00000035818.13	0	0	0	0	1	0	2	5
ENSMUSG00000025077.13	222	160	217	267	407	461	332	364
ENSMUSG00000025078.8	1028	1041	1292	1368	1499	1538	1378	1363
ENSMUSG00000035283.4	0	0	0	0	0	0	0	0
ENSMUSG00000067063.1	0	0	0	0	0	0	0	0
ENSMUSG00000035173.14	383	409	464	512	497	491	589	486
ENSMUSG00000025081.13	0	0	0	0	0	0	0	0
ENSMUSG00000025082.8	0	0	0	0	0	0	0	0
ENSMUSG00000025083.17	0	0	0	0	0	0	0	0
ENSMUSG00000025085.16	7450	7824	9879	10112	19741	20329	20081	17981
ENSMUSG00000097785.1	117	90	133	91	151	201	213	232
ENSMUSG00000033478.4	2122	2111	2863	2881	3158	3362	3280	3294
ENSMUSG00000025086.12	288	310	386	368	257	298	323	319
ENSMUSG00000097374.1	1	0	0	0	0	0	0	0
ENSMUSG00000054843.8	0	0	0	0	0	0	0	0
ENSMUSG00000093757.1	0	0	0	0	0	0	0	0
ENSMUSG00000087002.1	0	0	0	0	0	0	0	0
ENSMUSG00000025089.15	0	0	0	0	0	0	0	0
ENSMUSG00000025090.8	0	0	0	0	0	0	0	0
ENSMUSG00000100001.1	0	0	0	0	0	0	0	0
ENSMUSG00000046008.7	0	0	0	0	0	0	0	0
ENSMUSG00000101088.6	0	0	0	0	0	0	0	0
ENSMUSG00000042179.5	0	0	0	0	0	0	0	0
ENSMUSG00000025091.3	0	0	0	0	0	0	0	0
ENSMUSG00000026931.10	0	0	0	0	0	0	0	0
ENSMUSG00000087956.1	0	0	0	0	0	0	0	0
ENSMUSG00000091410.1	0	0	0	3	0	4	0	0
ENSMUSG00000025092.6	0	0	0	0	0	0	0	0
ENSMUSG00000092813.1	0	0	0	0	0	0	0	0
ENSMUSG00000048029.10	0	0	0	0	0	0	0	0
ENSMUSG00000041362.16	0	0	0	0	0	0	0	0
ENSMUSG00000006270.7	0	0	0	0	0	0	0	0
ENSMUSG00000040901.7	0	0	0	0	0	0	0	0
ENSMUSG00000101630.1	0	0	6	0	1	0	0	3
ENSMUSG00000025094.7	1	0	0	0	0	0	0	1
ENSMUSG00000074746.2	4092	3899	5207	5494	5129	4580	4909	4500
ENSMUSG00000067038.5	3	0	0	5	4	1	1	0
ENSMUSG00000087095.2	0	0	0	0	0	0	0	0
ENSMUSG00000043969.4	0	0	0	0	0	0	0	0
ENSMUSG00000100119.1	0	0	0	0	0	0	0	0
ENSMUSG00000090965.1	8	12	8	18	12	32	27	27
ENSMUSG00000040022.14	205	208	291	270	305	330	258	286
ENSMUSG00000091378.1	0	0	1	0	0	1	0	1
ENSMUSG00000053117.10	0	0	0	0	0	0	0	0
ENSMUSG00000057858.7	417	438	530	581	651	722	668	564
ENSMUSG00000043623.7	1	0	0	4	0	2	3	1
ENSMUSG00000099678.1	0	0	0	0	0	0	0	0
ENSMUSG00000045052.2	0	0	0	0	0	0	0	0
ENSMUSG00000033417.15	2832	2880	3377	3427	3462	3526	3574	3264
ENSMUSG00000092655.1	7	3	10	1	12	11	8	6
ENSMUSG00000072437.3	52	61	100	81	93	113	103	49
ENSMUSG00000024991.7	7820	7573	9774	9825	9956	9966	9887	8519
ENSMUSG00000105118.1	0	0	0	0	0	0	0	0
ENSMUSG00000095530.1	7	4	1	1	2	10	12	3
ENSMUSG00000089598.1	22	15	19	11	9	14	9	9
ENSMUSG00000024993.15	474	396	584	594	609	661	577	582
ENSMUSG00000083036.1	0	0	0	1	0	0	0	0
ENSMUSG00000063698.9	47	38	69	93	74	84	89	107
ENSMUSG00000024997.7	2732	2888	3510	3492	4061	4086	4309	3707
ENSMUSG00000003228.8	678	618	1021	924	1022	1116	991	855
ENSMUSG00000096578.1	5	3	4	3	0	3	2	4
ENSMUSG00000088894.1	0	0	0	0	0	0	0	0
ENSMUSG00000074733.14	415	396	668	589	502	689	642	698
ENSMUSG00000070263.1	0	0	0	0	0	0	0	0
ENSMUSG00000094649.1	0	8	0	6	1	3	0	3
ENSMUSG00000069475.1	0	0	0	0	0	0	0	0
ENSMUSG00000059326.6	141	160	175	147	173	213	248	199
ENSMUSG00000095993.1	0	3	0	0	0	0	0	0
ENSMUSG00000100249.1	0	0	0	0	0	0	0	0
ENSMUSG00000096426.2	0	0	0	0	0	0	0	0
ENSMUSG00000084298.1	0	0	0	0	0	0	0	0
ENSMUSG00000095907.2	0	0	0	0	0	0	0	0
ENSMUSG00000080876.3	0	0	0	0	0	0	0	0
ENSMUSG00000083144.1	0	0	0	0	0	0	0	0
ENSMUSG00000083918.1	0	0	0	0	0	0	0	0
ENSMUSG00000094558.1	0	0	0	0	0	0	0	0
ENSMUSG00000081589.1	0	0	0	0	0	0	0	0
ENSMUSG00000082167.1	0	0	0	0	0	0	0	0
ENSMUSG00000095492.1	0	0	0	0	0	0	0	0
ENSMUSG00000094876.1	0	0	0	0	0	0	0	0
ENSMUSG00000095716.1	0	0	0	0	0	0	0	0
ENSMUSG00000095259.1	0	0	0	0	0	0	0	0
ENSMUSG00000082025.1	0	0	0	0	0	0	0	0
ENSMUSG00000096524.1	0	0	0	0	0	0	0	0
ENSMUSG00000080300.4	0	0	0	0	0	0	0	0
ENSMUSG00000101381.1	0	0	0	0	0	0	0	0
ENSMUSG00000094725.1	0	0	0	0	0	0	0	0
ENSMUSG00000096733.1	0	0	0	0	0	0	0	0
ENSMUSG00000078218.2	0	0	0	0	0	0	0	0
ENSMUSG00000085978.1	0	0	0	0	0	0	0	0
ENSMUSG00000080299.2	0	0	0	0	0	0	0	0
ENSMUSG00000084955.1	0	0	0	0	0	0	0	0
ENSMUSG00000082081.1	0	0	0	0	0	0	0	0
ENSMUSG00000093977.1	0	0	0	0	0	0	0	0
ENSMUSG00000082489.1	0	0	0	0	0	0	0	0
ENSMUSG00000094307.1	0	0	0	0	0	0	0	0
ENSMUSG00000094596.1	0	0	0	0	0	0	0	0
ENSMUSG00000094240.1	0	0	0	0	0	0	0	0
ENSMUSG00000085775.1	0	0	0	0	0	0	0	0
ENSMUSG00000085966.1	0	0	0	0	0	0	0	0
ENSMUSG00000095411.1	0	0	0	0	0	0	0	0
ENSMUSG00000094273.1	0	0	0	0	0	0	0	0
ENSMUSG00000094794.1	0	0	0	0	0	0	0	0
ENSMUSG00000080073.2	0	0	0	0	0	0	0	0
ENSMUSG00000094323.1	0	0	0	0	0	0	0	0
ENSMUSG00000078214.5	0	0	0	0	0	0	0	0
ENSMUSG00000096800.1	0	0	0	0	0	0	0	0
ENSMUSG00000085686.1	0	0	0	0	0	0	0	0
ENSMUSG00000095657.1	0	0	0	0	0	0	0	0
ENSMUSG00000078213.3	0	0	0	0	0	0	0	0
ENSMUSG00000094693.1	0	0	0	0	0	0	0	0
ENSMUSG00000078212.4	0	0	0	0	0	0	0	0
ENSMUSG00000086497.1	0	0	0	0	0	0	0	0
ENSMUSG00000095436.1	0	0	0	0	0	0	0	0
ENSMUSG00000094860.1	0	0	0	0	0	0	0	0
ENSMUSG00000094358.1	0	0	0	0	0	0	0	0
ENSMUSG00000080792.1	0	0	0	0	0	0	0	0
ENSMUSG00000094401.1	0	0	0	0	0	0	0	0
ENSMUSG00000085706.1	0	0	0	0	0	0	0	0
ENSMUSG00000078210.3	0	0	0	0	0	0	0	0
ENSMUSG00000081626.3	0	0	0	0	0	0	0	0
ENSMUSG00000082975.1	0	0	0	0	0	0	0	0
ENSMUSG00000044597.4	0	0	0	0	0	0	0	0
ENSMUSG00000082326.1	0	0	0	0	0	0	0	0
ENSMUSG00000082270.1	0	0	0	0	0	0	0	0
ENSMUSG00000095814.1	0	0	0	0	0	0	0	0
ENSMUSG00000081232.3	34	14	22	20	20	25	10	17
ENSMUSG00000081486.1	0	0	0	0	0	0	0	0
ENSMUSG00000083939.1	0	0	0	0	0	0	0	0
ENSMUSG00000080186.2	0	0	0	0	0	1	0	0
ENSMUSG00000081661.1	0	0	2	0	1	0	0	0
ENSMUSG00000097342.1	0	0	0	0	0	0	0	0
ENSMUSG00000073295.4	0	0	0	0	0	0	0	0
ENSMUSG00000082109.1	10	21	19	12	18	16	13	11
ENSMUSG00000099018.1	0	0	0	0	0	0	0	0
